Site,GPS,Altitude_ft,Date,Measurer,Recorder,Team,Permit,Time,Species,Sample_ID,Cell_line_sample_ID,Sex,Age,Reproductive_status,Mass_g,Forearm_mm,Ear_mm,Tragus_mm,Tail_mm,Total_mm,Tail_fringe,Keeled_calcar,Tail_past_membrane,Ear_color_same_as_fur,Intrascapular_bald_patch,Blunt_tragus,Steep_forehead,Furred_underwings,Notes,Sequencing_notes,Extraction_ng,Extraction_ng-ul,Extraction_260-280,avg_fragment_length_kb,Extraction_method,Extraction_location,Extraction_successful,Cell_line,Remaining_punches
Santa_Rita_Experimental_Range,,,29 May 2021,-,Dinah Davison,"Hans Otto, Brendan Larsen, Curtis, Lindsay",,20:20,PAHE,-,,M,-,NR,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,
Santa_Rita_Experimental_Range,"31.7616, -110.8449",,29 May 2021,-,Dinah Davison,"Hans Otto, Brendan Larsen, Curtis, Lindsay",,20:20,EPFU,-,,F,A,L,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,
Santa_Rita_Experimental_Range,,,29 May 2021,-,Dinah Davison,"Hans Otto, Brendan Larsen, Curtis, Lindsay",,20:20,PAHE,-,,M,A,NR,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,
Santa_Rita_Experimental_Range,"31.7616, -110.8449",,29 May 2021,-,Dinah Davison,"Hans Otto, Brendan Larsen, Curtis, Lindsay",,20:20,EPFU,-,,M,-,NR,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,
Santa_Rita_Experimental_Range,,,29 May 2021,-,Dinah Davison,"Hans Otto, Brendan Larsen, Curtis, Lindsay",,20:20,PAHE,-,,M,-,NR,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,
Santa_Rita_Experimental_Range,,,29 May 2021,-,Dinah Davison,"Hans Otto, Brendan Larsen, Curtis, Lindsay",,20:27,PAHE,-,,M,A,NR,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,
Santa_Rita_Experimental_Range,,,29 May 2021,-,Dinah Davison,"Hans Otto, Brendan Larsen, Curtis, Lindsay",,20:27,PAHE,-,,F,A,P,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,
Santa_Rita_Experimental_Range,,,29 May 2021,-,Dinah Davison,"Hans Otto, Brendan Larsen, Curtis, Lindsay",,20:27,PAHE,-,,M,A,NR,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,
Santa_Rita_Experimental_Range,,,29 May 2021,-,Dinah Davison,"Hans Otto, Brendan Larsen, Curtis, Lindsay",,20:27,PAHE,-,,M,-,NR,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,
Santa_Rita_Experimental_Range,,,29 May 2021,-,Dinah Davison,"Hans Otto, Brendan Larsen, Curtis, Lindsay",,20:32,PAHE,-,,M,A,NR,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,
Santa_Rita_Experimental_Range,,,29 May 2021,-,Dinah Davison,"Hans Otto, Brendan Larsen, Curtis, Lindsay",,20:32,PAHE,-,,M,A,NR,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,
Santa_Rita_Experimental_Range,"31.7616, -110.8449",,29 May 2021,-,Dinah Davison,"Hans Otto, Brendan Larsen, Curtis, Lindsay",,20:32,EPFU,-,,M,A,NR,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,
Santa_Rita_Experimental_Range,"31.7616, -110.8449",,29 May 2021,-,Dinah Davison,"Hans Otto, Brendan Larsen, Curtis, Lindsay",,20:39,EPFU,-,,F,A,L,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,
Santa_Rita_Experimental_Range,,,29 May 2021,-,Dinah Davison,"Hans Otto, Brendan Larsen, Curtis, Lindsay",,20:39,PAHE,-,,M,A,NR,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,
Santa_Rita_Experimental_Range,"31.7616, -110.8449",,29 May 2021,-,Dinah Davison,"Hans Otto, Brendan Larsen, Curtis, Lindsay",,20:52,EPFU,-,,F,A,P,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,
Santa_Rita_Experimental_Range,,,29 May 2021,-,Dinah Davison,"Hans Otto, Brendan Larsen, Curtis, Lindsay",,20:52,PAHE,-,,M,A,NR,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,
Santa_Rita_Experimental_Range,"31.7616, -110.8449",,29 May 2021,-,Dinah Davison,"Hans Otto, Brendan Larsen, Curtis, Lindsay",,21:09,EPFU,-,,M,A,NR,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,
Santa_Rita_Experimental_Range,"31.7616, -110.8449",,29 May 2021,-,Dinah Davison,"Hans Otto, Brendan Larsen, Curtis, Lindsay",,21:15,EPFU,-,,F,A,P,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,
Santa_Rita_Experimental_Range,"31.7616, -110.8449",,29 May 2021,-,Dinah Davison,"Hans Otto, Brendan Larsen, Curtis, Lindsay",,21:15,EPFU,-,,M,A,NR,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,
Santa_Rita_Experimental_Range,"31.7616, -110.8449",,29 May 2021,-,Dinah Davison,"Hans Otto, Brendan Larsen, Curtis, Lindsay",,21:22,EPFU,-,,M,A,S,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,
Santa_Rita_Experimental_Range,"31.7616, -110.8449",,29 May 2021,-,Dinah Davison,"Hans Otto, Brendan Larsen, Curtis, Lindsay",,21:22,EPFU,-,,F,A,P,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,
Santa_Rita_Experimental_Range,,,29 May 2021,-,Dinah Davison,"Hans Otto, Brendan Larsen, Curtis, Lindsay",,21:45,TABR,-,,M,A,NR,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,
Santa_Rita_Experimental_Range,"31.7616, -110.8449",,29 May 2021,-,Dinah Davison,"Hans Otto, Brendan Larsen, Curtis, Lindsay",,22:15,EPFU,-,,F,A,L,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,
Santa_Rita_Experimental_Range,"31.7616, -110.8449",,29 May 2021,-,Dinah Davison,"Hans Otto, Brendan Larsen, Curtis, Lindsay",,22:15,EPFU,-,,M,A,NR,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,
Santa_Rita_Experimental_Range,,,29 May 2021,-,Dinah Davison,"Hans Otto, Brendan Larsen, Curtis, Lindsay",,22:15,TABR,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,
Santa_Rita_Experimental_Range,,,29 May 2021,-,Dinah Davison,"Hans Otto, Brendan Larsen, Curtis, Lindsay",,22:23,TABR,-,,M,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,
Santa_Rita_Experimental_Range,,,29 May 2021,-,Dinah Davison,"Hans Otto, Brendan Larsen, Curtis, Lindsay",,22:23,TABR,-,,M,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,
Santa_Rita_Experimental_Range,,,29 May 2021,-,Dinah Davison,"Hans Otto, Brendan Larsen, Curtis, Lindsay",,22:23,TABR,-,,F,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,
Santa_Rita_Experimental_Range,,,29 May 2021,-,Dinah Davison,"Hans Otto, Brendan Larsen, Curtis, Lindsay",,22:23,TABR,-,,M,A,S,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,
Santa_Rita_Experimental_Range,,,29 May 2021,-,Dinah Davison,"Hans Otto, Brendan Larsen, Curtis, Lindsay",,22:23,TABR,-,,M,-,NR,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,
Santa_Rita_Experimental_Range,,,29 May 2021,Fanny Cornejo,Rose Haidar/Manny Vazquez,"Hans Otto, Brendan Larsen, Curtis, Lindsay",,19:48,MYCA/MYCI,LE022,,F,A,NR,4.5,32,10,4.5,34,-,N,Y,Y,N,N,N,Y,N,thumb: 8mm; B2S1-6; blunt nose; probably MYCI; sent with JMV,,,,,,,,,,0
Santa_Rita_Experimental_Range,,,29 May 2021,Fanny Cornejo,Rose Haidar/Manny Vazquez,"Hans Otto, Brendan Larsen, Curtis, Lindsay",,20:00,MYCA/MYCI,LE023,,F,A,NR,5,32,12,6,30,-,N,Y,Y,N,N,N,Y,N,thumb: 9mm; B2S1-7; blunt nose; probably MYCI; sent with JMV,,,,,,,,,,0
Santa_Rita_Experimental_Range,,,29 May 2021,Fanny Cornejo,Rose Haidar/Manny Vazquez,"Hans Otto, Brendan Larsen, Curtis, Lindsay",,20:20,MYCA/MYCI,LE024,,M,A,NR,4,32,12,6,32,-,N,Y,Y,N,N,N,Y,N,thumb: 7mm; blunt nose; probably MYCI,to UA,0.297,14.85,,,,,,,1
Santa_Rita_Experimental_Range,,,29 May 2021,Fanny Cornejo,Rose Haidar/Manny Vazquez,"Hans Otto, Brendan Larsen, Curtis, Lindsay",,21:49,MYAU,LE025,B2S1-8,F,A,NR,7.5,37.6,16,8,43,-,N,N,Y,N,N,N,-,N,"smaller than average ear length, but clearly MYAU, had bald mask; B2S1-8",LOST after extraction,271.68,5.66,1.7,27.9,phenol-chloroform,UA,yes,,0
Santa_Rita_Experimental_Range,,,29 May 2021,Fanny Cornejo,Rose Haidar/Manny Vazquez,"Hans Otto, Brendan Larsen, Curtis, Lindsay",,22:23,MYCA/MYCI,LE026,,M,A,NR,-,-,11.5,5.4,31,-,N,Y,N,N,N,N,-,N,"thumb: 3.4mm; forearm on data sheet as 49.8, can't be correct; probably MYCA; B2S1-9",,,,,,,,,,1
Agua_caliente,"32.283482, -110.720258",,30 May 2021,-,Dinah Davison,"Brendan Larsen, Hans Otto, Fanny Cornejo, Manny Vazquez, Rose Haidar",,20:20,ANPA,-,,F,A,P,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,
Chiricahuas_Portal_Peak_Lodge_Creek,"31.913170, -109.140182",4767,1 June 2021,Janet's team,Rose Haidar,"Janet Tyburec, Kathleen, Reese, Brenda, Manny Vazquez, Rose Haidar",,,MYAU,-,,F,A,P,,,,,,,,,,,,,,,Janet bag #30; get measurements from Janet's data sheets,,,,,,,,,,-
Chiricahuas_Portal_Peak_Lodge_Creek,"31.913170, -109.140182",4767,1 June 2021,Manny Vazquez,MEL,"Janet Tyburec, Kathleen, Reese, Brenda, Manny Vazquez, Rose Haidar",,,MYTH,LE027,B2S1-10,F,A,NR,,41,19,9,36,,Y,,,,,,,,Janet bag #1; B2S1-10; get measurements from Janet's data sheets,LOST after Extraction,81.1,1.69,1.7,25.4,phenol-chloroform,UA,yes,,1
Chiricahuas_Portal_Peak_Lodge_Creek,"31.913170, -109.140182",4767,1 June 2021,Janet's team,MEL,"Janet Tyburec, Kathleen, Reese, Brenda, Manny Vazquez, Rose Haidar",,,MYTH,LE028,B2S1-11,F,A,NR,,,,,,,,,,,,,,,Janet bag #2; B2S1-11; ; get measurements from Janet's data sheets,LOST after Extraction,224.64,4.64,1.7,24.5,phenol-chloroform,UA,yes,,1
Chiricahuas_Portal_Peak_Lodge_Creek,"31.913170, -109.140182",4767,1 June 2021,Janet's team,MEL,"Janet Tyburec, Kathleen, Reese, Brenda, Manny Vazquez, Rose Haidar",,,MYTH,LE029,B2S1-12,F,A,NR,,,,,,,,,,,,,,,Janet bag #3; B2S1-12; get measurements from Janet's data sheets,to UA,398.4,7.968,,,,,,,0
